Id,SalePrice
2734,144332.2180611401
2735,134471.59244446814
2736,142338.11713822134
2737,120987.94969422881
2738,142124.12526442294
2739,159003.1376736869
2740,134901.22080052618
2741,145626.89907027988
2742,143757.43484596364
2743,147228.35065775056
2744,146729.85003885007
2745,134981.92540821087
2746,131956.96596706688
2747,154229.7149393266
2748,125663.82966125279
2749,128074.65150202568
2750,133246.10042905892
2751,125121.20642132187
2752,251310.48226805998
2753,155344.61923729058
2754,177740.43724068362
2755,122840.03902923601
2756,98054.59850083242
2757,75334.78413369796
2758,92618.84626164637
2759,152905.70642997872
2760,133062.33028362546
2761,146245.29080941735
2762,147770.8807530883
2763,182606.50343775266
2764,163075.04278257722
2765,269762.7786798016
2766,143714.93763731956
2767,90520.67981654842
2768,137684.93622501654
2769,116775.38821736375
2770,159334.44317583498
2771,122189.83462878475
2772,122160.73872918035
2773,137233.47265643618
2774,138317.37312432812
2775,132829.2933684856
2776,134211.05022464998
2777,150518.41052314438
2778,143369.7868944903
2779,121348.15609319037
2780,99898.9942199454
2781,99768.5529196284
2782,101854.77532376473
2783,93435.5449204555
2784,130094.21545494188
2785,138390.79468272426
2786,77147.78565423997
2787,117849.3403742934
2788,81046.95967181945
2789,220513.86855774655
2790,81545.46259284158
2791,115495.9842220602
2792,69957.9905069055
2793,164054.5241743752
2794,97183.61315963665
2795,111765.66640200424
2796,102624.38189444967
2797,178882.45848048828
2798,126984.62526457428
2799,115066.99981525134
2800,72233.31620938149
2801,111256.77497781251
2802,135927.71230589473
2803,152988.19077291974
2804,152731.6216190756
2805,97434.46448183898
2806,91439.8869339985
2807,177494.22184081335
2808,146434.54364734658
2809,131206.1237639151
2810,135764.37836289516
2811,161853.96787481778
2812,142487.4869096676
2813,154327.10720593086
2814,159562.168034297
2815,96032.53536215733
2816,265534.0416087593
2817,135459.39251507408
2818,130902.98506164369
2819,171588.5036632308
2820,138028.94514287787
2821,95120.68858474775
2822,168603.84622647747
2823,213055.92900703996
2824,164577.11072208884
2825,159636.2121303514
2826,130938.44501988588
2827,140849.60307610212
2828,206649.51877383786
2829,176809.8890359313
2830,230910.2401489521
2831,189786.70929665343
2832,204303.88361350333
2833,272260.31121070194
2834,214573.53527571826
2835,218027.87358272023
2836,192254.78413022828
2837,168906.07481707644
2838,144074.5153212866
2839,182659.10913866374
2840,200516.3731666216
2841,206127.35752140183
2842,222879.37295164124
2843,147497.39424625572
2844,154204.04064699428
2845,122918.19618482461
2846,213269.29545004488
2847,198956.071313414
2848,205076.0425064985
2849,212808.9200578702
2850,268040.87877605343
2851,226750.38881298655
2852,239294.3002173228
2853,234032.20725896663
2854,140459.31543864738
2855,205931.81139393942
2856,208343.28413874237
2857,189157.5604882585
2858,201412.22478097255
2859,146149.74530264392
2860,124100.9776294542
2861,123250.78571196376
2862,193057.3819050061
2863,119874.56733385974
2864,257617.90411856922
2865,141167.91637513018
2866,162199.34084916173
2867,103938.87119056784
2868,106616.27824239476
2869,127515.180122848
2870,162433.13570815645
2871,109513.7394547567
2872,66319.70246537912
2873,99161.70956653632
2874,140281.48456707408
2875,99831.57744798645
2876,157429.23093263042
2877,144160.44395830465
2878,168650.40428352568
2879,140111.85252324145
2880,91755.75220798916
2881,143920.85441900275
2882,157520.66706688405
2883,170146.5473517964
2884,187718.7470487798
2885,174977.93838511582
2886,180790.6779941685
2887,104228.38226501133
2888,118259.89926064384
2889,63642.75249404952
2890,95317.52852115646
2891,134648.4527676792
2892,68097.40549894767
2893,111450.03108225533
2894,61820.35934208493
2895,303353.06785986014
2896,284665.74230521376
2897,197472.25656878133
2898,159679.46344662865
2899,222972.10428987446
2900,157368.27730012874
2901,183642.24809264863
2902,180470.2751236589
2903,323140.3607806188
2904,342423.9172256736
2905,121901.89042926824
2906,212810.19302007047
2907,112050.6626890676
2908,127357.7551933844
2909,148142.13855264484
2910,86262.90942642202
2911,88732.47574583643
2912,155195.1512162224
2913,91462.11919896843
2914,85444.75263115979
2915,87158.22649956736
2916,91949.75789444412
2917,161993.1584861985
2918,117271.46218695564
2919,238109.49094198388
